account_id,churn_flag,churn_probability,risk_level,plan_tier,industry,mrr_amount,arr_amount,billing_frequency,expected_mrr_at_risk,expected_arr_at_risk,top_risk_increasing,top_risk_decreasing,top_feature,action_category,suggested_action,urgency
A-812c5b,True,0.7217323420890435,High,Basic,DevTools,2695,32340,monthly,1945.068661929972,23340.823943159667,total_usage_count (+1.466); industry_DevTools (+0.654); tenure_months (+0.614),total_errors (-0.734); engagement_trend_ratio (-0.458); country_US (-0.312),total_usage_count,Engagement,Usage education — send feature tips or a re-onboarding session to lift day-to-day usage,Act this week
A-69b156,True,0.2793710449633881,Low,Pro,EdTech,152,1824,monthly,42.464398834435,509.5727860132199,total_errors (+0.255); referral_source_other (+0.211); country_US (+0.200),total_usage_count (-0.511); engagement_trend_ratio (-0.314); tenure_months (-0.245),total_errors,Support/Technical,Technical support outreach — elevated error activity; proactively offer troubleshooting help,No action needed
A-075038,False,0.4535356795120817,Medium,Basic,HealthTech,798,9576,monthly,361.9214722506412,4343.057667007694,total_usage_count (+0.986); engagement_trend_ratio (+0.974); industry_HealthTech (+0.358),tenure_months (-0.748); tenure_days (-0.746); country_US (-0.312),total_usage_count,Engagement,Usage education — send feature tips or a re-onboarding session to lift day-to-day usage,Monitor / act within the month
A-940b8b,False,0.2201525633311286,Low,Basic,HealthTech,0,0,annual,0.0,0.0,country_DE (+0.814); industry_HealthTech (+0.358); distinct_features_used (+0.074),days_since_last_activity (-0.627); total_usage_count (-0.503); engagement_trend_ratio (-0.439),country_DE,Segment-Level,Not an individually actionable behavior — this account's region shows elevated structural risk; consider region-specific support/localization review rather than one-off outreach,No action needed
A-2d1036,True,0.6010495401309208,Medium,Pro,FinTech,3381,40572,monthly,2032.1484951826435,24385.78194219172,total_usage_count (+0.787); tenure_months (+0.458); tenure_days (+0.457),total_errors (-0.506); engagement_trend_ratio (-0.479); industry_DevTools (-0.195),total_usage_count,Engagement,Usage education — send feature tips or a re-onboarding session to lift day-to-day usage,Monitor / act within the month
A-0f6450,True,0.618138788880302,Medium,Pro,FinTech,5572,66864,monthly,3444.269331641043,41331.23197969252,support_tickets_per_month (+2.426); tenure_months (+0.804); tenure_days (+0.803),usage_rate_per_day (-2.085); engagement_trend_ratio (-1.028); days_since_last_activity (-0.478),support_tickets_per_month,Support/Technical,Support review — frequent support contact relative to tenure; escalate for a resolution review,Monitor / act within the month
A-9affe6,False,0.2149436504613749,Low,Pro,Cybersecurity,1127,13524,monthly,242.24149406996952,2906.897928839634,total_errors (+0.408); engagement_trend_ratio (+0.296); days_since_last_activity (+0.240),tenure_months (-0.881); tenure_days (-0.879); industry_DevTools (-0.195),total_errors,Support/Technical,Technical support outreach — elevated error activity; proactively offer troubleshooting help,No action needed
A-80eeb6,False,0.1921372127591005,Low,Enterprise,Cybersecurity,4378,52536,annual,841.1767174593421,10094.120609512103,engagement_trend_ratio (+1.108); total_usage_count (+0.915); country_UK (+0.227),tenure_months (-0.756); tenure_days (-0.754); total_errors (-0.620),engagement_trend_ratio,Engagement,Proactive check-in — usage has been trending down; offer a refresher demo or usage walkthrough,No action needed
A-d4e0d4,False,0.4647999398028244,Medium,Basic,FinTech,23283,279396,annual,10821.93699842916,129863.24398114994,tenure_months (+0.619); tenure_days (+0.618); arr_amount (+0.263),engagement_trend_ratio (-0.998); upgrade_flag (-0.348); seats (-0.246),tenure_months,Relationship,Loyalty/retention check-in — tenure-related risk signal; a relationship-focused outreach from account management,Monitor / act within the month
A-c7e58b,False,0.262265894713897,Low,Pro,HealthTech,0,0,monthly,0.0,0.0,engagement_trend_ratio (+0.577); industry_HealthTech (+0.358); total_errors (+0.332),tenure_months (-0.633); tenure_days (-0.632); total_usage_count (-0.577),engagement_trend_ratio,Engagement,Proactive check-in — usage has been trending down; offer a refresher demo or usage walkthrough,No action needed
A-016043,False,0.4460237248197314,Medium,Basic,EdTech,494,5928,monthly,220.33572006094727,2644.028640731368,tenure_months (+0.414); tenure_days (+0.413); country_CA (+0.256),engagement_trend_ratio (-0.770); country_US (-0.312); referral_source_organic (-0.222),tenure_months,Relationship,Loyalty/retention check-in — tenure-related risk signal; a relationship-focused outreach from account management,Monitor / act within the month
A-bbe56f,False,0.1696697789784531,Low,Enterprise,HealthTech,418,5016,annual,70.92196761299338,851.0636113559207,total_errors (+0.712); engagement_trend_ratio (+0.361); industry_HealthTech (+0.358),total_usage_count (-1.011); tenure_months (-0.969); tenure_days (-0.967),total_errors,Support/Technical,Technical support outreach — elevated error activity; proactively offer troubleshooting help,No action needed
A-7c5768,False,0.3226643048519167,Medium,Enterprise,HealthTech,0,0,monthly,0.0,0.0,referral_source_event (+0.390); industry_HealthTech (+0.358); country_UK (+0.227),engagement_trend_ratio (-0.560); country_US (-0.312); industry_DevTools (-0.195),referral_source_event,Segment-Level,Not an individually actionable behavior — this account's acquisition channel shows elevated structural risk; consider reviewing onboarding quality for this channel rather than one-off outreach,Monitor / act within the month
A-751bd4,False,0.5943393974374314,Medium,Pro,Cybersecurity,0,0,annual,0.0,0.0,total_errors (+1.017); engagement_trend_ratio (+0.379); tenure_months (+0.364),total_usage_count (-1.558); country_US (-0.312); referral_source_partner (-0.195),total_errors,Support/Technical,Technical support outreach — elevated error activity; proactively offer troubleshooting help,Monitor / act within the month
A-4e0e85,False,0.3688304783499241,Medium,Enterprise,DevTools,0,0,annual,0.0,0.0,total_errors (+0.674); industry_DevTools (+0.654); engagement_trend_ratio (+0.272),total_usage_count (-0.792); tenure_months (-0.438); tenure_days (-0.437),total_errors,Support/Technical,Technical support outreach — elevated error activity; proactively offer troubleshooting help,Monitor / act within the month
A-ad3abd,False,0.5376812039911985,Medium,Pro,FinTech,2156,25872,monthly,1159.2406758050238,13910.888109660287,engagement_trend_ratio (+2.212); total_errors (+0.598); referral_source_event (+0.390),tenure_months (-0.930); tenure_days (-0.928); total_usage_count (-0.761),engagement_trend_ratio,Engagement,Proactive check-in — usage has been trending down; offer a refresher demo or usage walkthrough,Monitor / act within the month
A-e19ff6,False,0.2081388609308031,Low,Enterprise,Cybersecurity,1274,15288,monthly,265.1689088258432,3182.026905910118,engagement_trend_ratio (+0.574); country_UK (+0.227); auto_renew_flag (+0.113),tenure_months (-0.547); tenure_days (-0.546); country_US (-0.312),engagement_trend_ratio,Engagement,Proactive check-in — usage has been trending down; offer a refresher demo or usage walkthrough,No action needed
A-7920cc,False,0.3394882064212484,Medium,Pro,Cybersecurity,13731,164772,annual,4661.5125623701615,55938.15074844194,country_FR (+0.616); total_usage_count (+0.431); arr_amount (+0.145),clv_proxy (-0.387); country_US (-0.312); tenure_months (-0.240),country_FR,Segment-Level,Not an individually actionable behavior — this account's region shows elevated structural risk; consider region-specific support/localization review rather than one-off outreach,Monitor / act within the month
A-5a92e7,False,0.2921723721470227,Low,Pro,HealthTech,0,0,monthly,0.0,0.0,total_usage_count (+1.541); industry_HealthTech (+0.358); tenure_months (+0.283),total_errors (-1.876); engagement_trend_ratio (-0.603); distinct_features_used (-0.261),total_usage_count,Engagement,Usage education — send feature tips or a re-onboarding session to lift day-to-day usage,No action needed
A-fdfc91,False,0.1077089816427838,Low,Basic,Cybersecurity,2109,25308,monthly,227.15824228463103,2725.8989074155725,total_usage_count (+0.286); country_US (+0.200); engagement_trend_ratio (+0.133),tenure_months (-0.763); tenure_days (-0.762); days_since_last_activity (-0.329),total_usage_count,Engagement,Usage education — send feature tips or a re-onboarding session to lift day-to-day usage,No action needed
A-1e50e0,True,0.4417507406898508,Medium,Pro,Cybersecurity,3781,45372,annual,1670.259550548326,20043.11460657991,country_DE (+0.814); engagement_trend_ratio (+0.506); total_errors (+0.446),total_usage_count (-1.159); country_US (-0.312); tenure_months (-0.308),country_DE,Segment-Level,Not an individually actionable behavior — this account's region shows elevated structural risk; consider region-specific support/localization review rather than one-off outreach,Monitor / act within the month
A-1e1b80,False,0.2067004089286319,Low,Enterprise,FinTech,950,11400,annual,196.3653884822003,2356.384661786404,total_usage_count (+0.747); engagement_trend_ratio (+0.394); country_CA (+0.256),total_errors (-0.772); tenure_months (-0.427); tenure_days (-0.427),total_usage_count,Engagement,Usage education — send feature tips or a re-onboarding session to lift day-to-day usage,No action needed
A-659280,True,0.6022732637475611,Medium,Enterprise,FinTech,0,0,annual,0.0,0.0,total_usage_count (+0.478); referral_source_event (+0.390); country_IN (+0.328),country_US (-0.312); total_errors (-0.278); industry_DevTools (-0.195),total_usage_count,Engagement,Usage education — send feature tips or a re-onboarding session to lift day-to-day usage,Monitor / act within the month
A-f6b2fb,False,0.4976900937233482,Medium,Basic,DevTools,437,5244,monthly,217.4905709571032,2609.886851485238,industry_DevTools (+0.654); referral_source_event (+0.390); tenure_months (+0.156),engagement_trend_ratio (-0.638); total_errors (-0.392); country_US (-0.312),industry_DevTools,Segment-Level,Not an individually actionable behavior — this account's industry segment shows elevated structural risk; consider segment-level strategy (tailored onboarding or pricing for this vertical) rather than one-off outreach,Monitor / act within the month
A-cb6cc6,False,0.774301012883644,High,Basic,DevTools,1225,14700,monthly,948.518740782464,11382.224889389568,engagement_trend_ratio (+2.828); industry_DevTools (+0.654); country_US (+0.200),tenure_months (-0.849); tenure_days (-0.848); total_usage_count (-0.690),engagement_trend_ratio,Engagement,Proactive check-in — usage has been trending down; offer a refresher demo or usage walkthrough,Act this week
A-d62e02,False,0.4012740515752418,Medium,Pro,Cybersecurity,1194,14328,monthly,479.12121758083873,5749.454610970065,tenure_months (+0.466); tenure_days (+0.465); country_US (+0.200),total_usage_count (-0.573); engagement_trend_ratio (-0.475); referral_source_partner (-0.195),tenure_months,Relationship,Loyalty/retention check-in — tenure-related risk signal; a relationship-focused outreach from account management,Monitor / act within the month
A-d535f6,True,0.6135602742116198,Medium,Basic,DevTools,0,0,monthly,0.0,0.0,industry_DevTools (+0.654); tenure_months (+0.593); tenure_days (+0.592),engagement_trend_ratio (-0.921); referral_source_organic (-0.222); industry_HealthTech (-0.101),industry_DevTools,Segment-Level,Not an individually actionable behavior — this account's industry segment shows elevated structural risk; consider segment-level strategy (tailored onboarding or pricing for this vertical) rather than one-off outreach,Monitor / act within the month
A-39868b,False,0.3879062660926721,Medium,Pro,FinTech,0,0,annual,0.0,0.0,engagement_trend_ratio (+0.412); total_errors (+0.217); industry_FinTech (+0.185),total_usage_count (-0.726); country_US (-0.312); referral_source_partner (-0.195),engagement_trend_ratio,Engagement,Proactive check-in — usage has been trending down; offer a refresher demo or usage walkthrough,Monitor / act within the month
A-3cc791,False,0.2022246963682653,Low,Enterprise,EdTech,1764,21168,monthly,356.72436439362,4280.69237272344,referral_source_other (+0.211); country_US (+0.200); referral_source_organic (+0.082),engagement_trend_ratio (-0.488); days_since_last_activity (-0.248); industry_DevTools (-0.195),referral_source_other,Segment-Level,Not an individually actionable behavior — this account's acquisition channel shows elevated structural risk; consider reviewing onboarding quality for this channel rather than one-off outreach,No action needed
A-337bc1,False,0.1844183899698248,Low,Pro,Cybersecurity,0,0,annual,0.0,0.0,engagement_trend_ratio (+0.892); country_US (+0.200); is_trial (+0.069),tenure_months (-0.571); tenure_days (-0.570); total_errors (-0.278),engagement_trend_ratio,Engagement,Proactive check-in — usage has been trending down; offer a refresher demo or usage walkthrough,No action needed
A-58b9ff,False,0.5487976654737026,Medium,Enterprise,DevTools,1617,19404,monthly,887.405825070977,10648.869900851723,total_usage_count (+0.689); industry_DevTools (+0.654); country_IN (+0.328),engagement_trend_ratio (-0.528); country_US (-0.312); total_errors (-0.201),total_usage_count,Engagement,Usage education — send feature tips or a re-onboarding session to lift day-to-day usage,Monitor / act within the month
A-bf7919,False,0.4648969018432109,Medium,Pro,HealthTech,0,0,annual,0.0,0.0,tenure_months (+0.723); tenure_days (+0.722); total_errors (+0.484),engagement_trend_ratio (-1.028); total_usage_count (-0.894); days_since_last_activity (-0.288),tenure_months,Relationship,Loyalty/retention check-in — tenure-related risk signal; a relationship-focused outreach from account management,Monitor / act within the month
A-1d5444,True,0.5159515298781653,Medium,Basic,Cybersecurity,0,0,annual,0.0,0.0,tenure_months (+0.460); tenure_days (+0.460); total_usage_count (+0.396),upgrade_flag (-0.348); total_errors (-0.316); referral_source_partner (-0.195),tenure_months,Relationship,Loyalty/retention check-in — tenure-related risk signal; a relationship-focused outreach from account management,Monitor / act within the month
A-0f3e88,True,0.9056877183627547,High,Basic,HealthTech,343,4116,monthly,310.65088739842486,3727.8106487810983,engagement_trend_ratio (+1.784); total_usage_count (+0.419); industry_HealthTech (+0.358),industry_DevTools (-0.195); tenure_months (-0.191); tenure_days (-0.190),engagement_trend_ratio,Engagement,Proactive check-in — usage has been trending down; offer a refresher demo or usage walkthrough,Act this week
A-7641d3,True,0.5840057171409786,Medium,Pro,EdTech,190,2280,annual,110.96108625678592,1331.5330350814313,engagement_trend_ratio (+1.416); country_US (+0.200); days_since_last_activity (+0.145),tenure_months (-0.430); tenure_days (-0.429); referral_source_partner (-0.195),engagement_trend_ratio,Engagement,Proactive check-in — usage has been trending down; offer a refresher demo or usage walkthrough,Monitor / act within the month
A-cd458b,False,0.7883532104942629,High,Basic,DevTools,1990,23880,monthly,1568.8228888835831,18825.874666603,total_usage_count (+1.459); industry_DevTools (+0.654); tenure_months (+0.294),total_errors (-0.696); engagement_trend_ratio (-0.577); distinct_features_used (-0.240),total_usage_count,Engagement,Usage education — send feature tips or a re-onboarding session to lift day-to-day usage,Act this week
A-c16b88,False,0.4076141464052931,Medium,Enterprise,HealthTech,4577,54924,annual,1865.6499480970265,22387.79937716432,referral_source_event (+0.390); industry_HealthTech (+0.358); country_US (+0.200),days_since_last_activity (-0.329); tenure_months (-0.217); tenure_days (-0.216),referral_source_event,Segment-Level,Not an individually actionable behavior — this account's acquisition channel shows elevated structural risk; consider reviewing onboarding quality for this channel rather than one-off outreach,Monitor / act within the month
A-59f724,False,0.4591092877507169,Medium,Enterprise,HealthTech,342,4104,monthly,157.01537641074518,1884.1845169289425,total_usage_count (+0.802); engagement_trend_ratio (+0.398); industry_HealthTech (+0.358),total_errors (-0.772); tenure_months (-0.292); tenure_days (-0.292),total_usage_count,Engagement,Usage education — send feature tips or a re-onboarding session to lift day-to-day usage,Monitor / act within the month
A-87aa7b,False,0.4148643481290827,Medium,Pro,HealthTech,2499,29988,monthly,1036.7460059745777,12440.952071694932,total_usage_count (+0.982); industry_HealthTech (+0.358); tenure_months (+0.216),engagement_trend_ratio (-0.544); upgrade_flag (-0.348); total_errors (-0.316),total_usage_count,Engagement,Usage education — send feature tips or a re-onboarding session to lift day-to-day usage,Monitor / act within the month
A-1e6fc3,False,0.1698097602219711,Low,Pro,EdTech,199,2388,annual,33.79214228417225,405.50570741006703,country_FR (+0.616); total_errors (+0.293); referral_source_other (+0.211),total_usage_count (-0.964); days_since_last_activity (-0.953); country_US (-0.312),country_FR,Segment-Level,Not an individually actionable behavior — this account's region shows elevated structural risk; consider region-specific support/localization review rather than one-off outreach,No action needed
A-39ddf4,False,0.3513742779126556,Medium,Enterprise,EdTech,7960,95520,monthly,2796.9392521847385,33563.27102621686,tenure_months (+0.744); tenure_days (+0.743); country_US (+0.200),engagement_trend_ratio (-1.028); total_errors (-0.354); referral_source_partner (-0.195),tenure_months,Relationship,Loyalty/retention check-in — tenure-related risk signal; a relationship-focused outreach from account management,Monitor / act within the month
A-34ea2f,True,0.7336776419112648,High,Enterprise,HealthTech,3184,38208,annual,2336.029611845467,28032.355342145605,tenure_months (+0.643); tenure_days (+0.642); industry_HealthTech (+0.358),engagement_trend_ratio (-0.519); referral_source_organic (-0.222); industry_DevTools (-0.195),tenure_months,Relationship,Loyalty/retention check-in — tenure-related risk signal; a relationship-focused outreach from account management,Act this week
A-716841,False,0.438583900438565,Medium,Pro,FinTech,8955,107460,monthly,3927.5188284273495,47130.22594112819,total_errors (+0.522); referral_source_other (+0.211); country_US (+0.200),engagement_trend_ratio (-0.791); total_usage_count (-0.573); industry_DevTools (-0.195),total_errors,Support/Technical,Technical support outreach — elevated error activity; proactively offer troubleshooting help,Monitor / act within the month
A-558c72,False,0.1975683634851771,Low,Basic,FinTech,735,8820,annual,145.21274716160517,1742.552965939262,engagement_trend_ratio (+0.411); total_errors (+0.408); country_US (+0.200),total_usage_count (-0.761); tenure_months (-0.696); tenure_days (-0.694),engagement_trend_ratio,Engagement,Proactive check-in — usage has been trending down; offer a refresher demo or usage walkthrough,No action needed
A-b11cd0,True,0.3253601210197701,Medium,Pro,DevTools,1274,15288,annual,414.5087941791871,4974.105530150245,engagement_trend_ratio (+0.993); industry_DevTools (+0.654); total_errors (+0.408),tenure_months (-1.039); tenure_days (-1.037); total_usage_count (-0.831),engagement_trend_ratio,Engagement,Proactive check-in — usage has been trending down; offer a refresher demo or usage walkthrough,Monitor / act within the month
A-cc1d8d,False,0.4917567269849001,Medium,Pro,FinTech,1194,14328,annual,587.1575320199707,7045.8903842396485,tenure_months (+0.752); tenure_days (+0.751); total_usage_count (+0.497),engagement_trend_ratio (-1.028); total_errors (-0.810); usage_rate_per_day (-0.272),tenure_months,Relationship,Loyalty/retention check-in — tenure-related risk signal; a relationship-focused outreach from account management,Monitor / act within the month
A-7f4db3,False,0.4305497690756331,Medium,Pro,FinTech,4776,57312,annual,2056.305697105224,24675.66836526268,engagement_trend_ratio (+1.423); total_usage_count (+1.380); referral_source_other (+0.211),tenure_months (-0.925); tenure_days (-0.923); total_errors (-0.734),engagement_trend_ratio,Engagement,Proactive check-in — usage has been trending down; offer a refresher demo or usage walkthrough,Monitor / act within the month
A-db5e9e,False,0.7662147317719518,High,Basic,DevTools,588,7056,annual,450.5342622819076,5406.411147382892,tenure_months (+0.677); tenure_days (+0.675); industry_DevTools (+0.654),engagement_trend_ratio (-0.804); referral_source_partner (-0.195); industry_HealthTech (-0.101),tenure_months,Relationship,Loyalty/retention check-in — tenure-related risk signal; a relationship-focused outreach from account management,Act this week
A-cc102e,False,0.2175626570472078,Low,Enterprise,HealthTech,247,2964,annual,53.73797629066033,644.8557154879239,industry_HealthTech (+0.358); days_since_last_activity (+0.200); country_US (+0.200),total_errors (-0.468); engagement_trend_ratio (-0.433); total_usage_count (-0.378),industry_HealthTech,Segment-Level,Not an individually actionable behavior — this account's industry segment shows elevated structural risk; consider segment-level strategy (tailored onboarding or pricing for this vertical) rather than one-off outreach,No action needed
A-82d8a6,False,0.4470667201751419,Medium,Basic,Cybersecurity,245,2940,annual,109.53134644290976,1314.376157314917,tenure_months (+0.726); tenure_days (+0.725); total_usage_count (+0.665),engagement_trend_ratio (-0.975); total_errors (-0.430); country_US (-0.312),tenure_months,Relationship,Loyalty/retention check-in — tenure-related risk signal; a relationship-focused outreach from account management,Monitor / act within the month
A-dec005,False,0.4042055816177015,Medium,Pro,HealthTech,10746,128952,annual,4343.59318006382,52123.11816076584,engagement_trend_ratio (+1.180); industry_HealthTech (+0.358); country_US (+0.200),total_errors (-0.658); tenure_months (-0.347); tenure_days (-0.346),engagement_trend_ratio,Engagement,Proactive check-in — usage has been trending down; offer a refresher demo or usage walkthrough,Monitor / act within the month
A-5790f4,False,0.55712384987205,Medium,Pro,FinTech,627,7524,monthly,349.31665386977534,4191.799846437304,tenure_months (+0.789); tenure_days (+0.787); referral_source_event (+0.390),engagement_trend_ratio (-1.028); total_usage_count (-0.663); usage_rate_per_day (-0.377),tenure_months,Relationship,Loyalty/retention check-in — tenure-related risk signal; a relationship-focused outreach from account management,Monitor / act within the month
A-7c83a1,False,0.4601228137039884,Medium,Pro,Cybersecurity,1176,14112,monthly,541.1044289158904,6493.253146990684,total_usage_count (+0.552); days_since_last_activity (+0.240); country_US (+0.200),engagement_trend_ratio (-0.436); referral_source_partner (-0.195); industry_DevTools (-0.195),total_usage_count,Engagement,Usage education — send feature tips or a re-onboarding session to lift day-to-day usage,Monitor / act within the month
A-297a2d,False,0.0723102441763589,Low,Pro,HealthTech,5373,64476,annual,388.5229419595764,4662.275303514916,referral_source_event (+0.390); industry_HealthTech (+0.358); country_UK (+0.227),total_usage_count (-0.964); tenure_months (-0.766); tenure_days (-0.765),referral_source_event,Segment-Level,Not an individually actionable behavior — this account's acquisition channel shows elevated structural risk; consider reviewing onboarding quality for this channel rather than one-off outreach,No action needed
A-4c56c9,True,0.6073449120145933,Medium,Enterprise,FinTech,342,4104,annual,207.7119599089909,2492.5435189078908,tenure_months (+0.533); tenure_days (+0.532); total_usage_count (+0.517),total_errors (-0.430); referral_source_partner (-0.195); industry_DevTools (-0.195),tenure_months,Relationship,Loyalty/retention check-in — tenure-related risk signal; a relationship-focused outreach from account management,Monitor / act within the month
A-cbbe12,False,0.1437416687388744,Low,Enterprise,Cybersecurity,7960,95520,monthly,1144.1836831614405,13730.204197937284,engagement_trend_ratio (+0.947); country_DE (+0.814); total_errors (+0.636),total_usage_count (-1.222); tenure_months (-0.881); tenure_days (-0.879),engagement_trend_ratio,Engagement,Proactive check-in — usage has been trending down; offer a refresher demo or usage walkthrough,No action needed
A-4a267b,False,0.3953038191599642,Medium,Pro,FinTech,0,0,annual,0.0,0.0,referral_source_other (+0.211); country_US (+0.200); tenure_months (+0.187),engagement_trend_ratio (-0.413); upgrade_flag (-0.348); days_since_last_activity (-0.248),referral_source_other,Segment-Level,Not an individually actionable behavior — this account's acquisition channel shows elevated structural risk; consider reviewing onboarding quality for this channel rather than one-off outreach,Monitor / act within the month
A-bcbe98,False,0.4620831281387303,Medium,Enterprise,Cybersecurity,874,10488,monthly,403.8606539932503,4846.327847919004,total_usage_count (+0.564); tenure_months (+0.408); tenure_days (+0.408),total_errors (-0.620); engagement_trend_ratio (-0.432); industry_DevTools (-0.195),total_usage_count,Engagement,Usage education — send feature tips or a re-onboarding session to lift day-to-day usage,Monitor / act within the month
A-427b69,False,0.6766484473453434,Medium,Basic,FinTech,323,3876,monthly,218.55744849254592,2622.6893819105508,total_usage_count (+0.810); tenure_months (+0.473); tenure_days (+0.473),engagement_trend_ratio (-0.657); total_errors (-0.354); industry_DevTools (-0.195),total_usage_count,Engagement,Usage education — send feature tips or a re-onboarding session to lift day-to-day usage,Monitor / act within the month
A-0be015,False,0.4965536834519375,Medium,Pro,FinTech,0,0,monthly,0.0,0.0,tenure_months (+0.611); tenure_days (+0.610); total_errors (+0.522),engagement_trend_ratio (-1.028); total_usage_count (-0.757); days_since_last_activity (-0.695),tenure_months,Relationship,Loyalty/retention check-in — tenure-related risk signal; a relationship-focused outreach from account management,Monitor / act within the month
A-054577,False,0.2792250631664389,Low,Basic,EdTech,392,4704,monthly,109.45622476124406,1313.4746971349286,total_usage_count (+1.337); days_since_last_activity (+0.240); country_UK (+0.227),total_errors (-0.963); engagement_trend_ratio (-0.604); country_US (-0.312),total_usage_count,Engagement,Usage education — send feature tips or a re-onboarding session to lift day-to-day usage,No action needed
A-bc87bc,False,0.7204516726861689,High,Pro,FinTech,152,1824,monthly,109.50865424829767,1314.103850979572,total_errors (+0.484); referral_source_event (+0.390); tenure_months (+0.377),engagement_trend_ratio (-0.411); total_usage_count (-0.378); industry_DevTools (-0.195),total_errors,Support/Technical,Technical support outreach — elevated error activity; proactively offer troubleshooting help,Act this week
A-0f7d77,False,0.5039064115466707,Medium,Pro,FinTech,133,1596,annual,67.01955273570721,804.2346328284865,tenure_months (+0.645); tenure_days (+0.644); country_IN (+0.328),engagement_trend_ratio (-0.785); total_usage_count (-0.753); country_US (-0.312),tenure_months,Relationship,Loyalty/retention check-in — tenure-related risk signal; a relationship-focused outreach from account management,Monitor / act within the month
A-e7beab,False,0.0793704921563537,Low,Enterprise,EdTech,245,2940,monthly,19.445770578306654,233.34924693967983,country_DE (+0.814); total_errors (+0.370); distinct_features_used (+0.088),days_since_last_activity (-0.831); engagement_trend_ratio (-0.669); total_usage_count (-0.460),country_DE,Segment-Level,Not an individually actionable behavior — this account's region shows elevated structural risk; consider region-specific support/localization review rather than one-off outreach,No action needed
A-a09355,False,0.4919113455935047,Medium,Basic,FinTech,686,8232,monthly,337.4511830771442,4049.4141969257303,total_usage_count (+1.162); tenure_months (+0.440); tenure_days (+0.439),total_errors (-0.772); engagement_trend_ratio (-0.649); referral_source_organic (-0.222),total_usage_count,Engagement,Usage education — send feature tips or a re-onboarding session to lift day-to-day usage,Monitor / act within the month
A-31ab9a,False,0.2886425392124785,Low,Pro,FinTech,2786,33432,monthly,804.1581142459652,9649.89737095158,country_DE (+0.814); industry_FinTech (+0.185); total_errors (+0.141),total_usage_count (-0.589); engagement_trend_ratio (-0.380); country_US (-0.312),country_DE,Segment-Level,Not an individually actionable behavior — this account's region shows elevated structural risk; consider region-specific support/localization review rather than one-off outreach,No action needed
A-0158bb,False,0.4034486638005551,Medium,Basic,FinTech,2205,26460,annual,889.604303680224,10675.251644162689,country_DE (+0.814); tenure_months (+0.231); tenure_days (+0.231),engagement_trend_ratio (-0.597); total_usage_count (-0.495); upgrade_flag (-0.348),country_DE,Segment-Level,Not an individually actionable behavior — this account's region shows elevated structural risk; consider region-specific support/localization review rather than one-off outreach,Monitor / act within the month
A-f19b24,False,0.1097075558375594,Low,Pro,Cybersecurity,551,6612,monthly,60.44886326649522,725.3863591979427,engagement_trend_ratio (+1.737); total_errors (+0.636); distinct_features_used (+0.235),total_usage_count (-1.452); tenure_months (-1.065); tenure_days (-1.063),engagement_trend_ratio,Engagement,Proactive check-in — usage has been trending down; offer a refresher demo or usage walkthrough,No action needed
A-798a3f,True,0.6510602608937577,Medium,Enterprise,DevTools,2587,31044,monthly,1684.292894932151,20211.51473918581,industry_DevTools (+0.654); country_FR (+0.616); total_errors (+0.293),total_usage_count (-0.542); country_US (-0.312); engagement_trend_ratio (-0.267),industry_DevTools,Segment-Level,Not an individually actionable behavior — this account's industry segment shows elevated structural risk; consider segment-level strategy (tailored onboarding or pricing for this vertical) rather than one-off outreach,Monitor / act within the month
A-42b791,False,0.5451005273456642,Medium,Pro,FinTech,380,4560,monthly,207.1382003913524,2485.6584046962284,total_errors (+0.788); referral_source_event (+0.390); tenure_months (+0.226),total_usage_count (-0.698); engagement_trend_ratio (-0.500); country_US (-0.312),total_errors,Support/Technical,Technical support outreach — elevated error activity; proactively offer troubleshooting help,Monitor / act within the month
A-068fc6,False,0.4933401536115952,Medium,Enterprise,EdTech,6965,83580,monthly,3436.1141699047607,41233.37003885713,engagement_trend_ratio (+0.962); total_usage_count (+0.419); referral_source_event (+0.390),tenure_months (-0.576); tenure_days (-0.575); clv_proxy (-0.241),engagement_trend_ratio,Engagement,Proactive check-in — usage has been trending down; offer a refresher demo or usage walkthrough,Monitor / act within the month
A-6f50ae,True,0.7258263240555851,High,Pro,FinTech,3781,45372,monthly,2744.3493312541677,32932.19197505001,total_usage_count (+1.251); engagement_trend_ratio (+0.608); tenure_months (+0.401),total_errors (-0.810); distinct_features_used (-0.205); feature_breadth_ratio (-0.205),total_usage_count,Engagement,Usage education — send feature tips or a re-onboarding session to lift day-to-day usage,Act this week
A-a2485e,False,0.5928315562538189,Medium,Pro,FinTech,3383,40596,annual,2005.549154806669,24066.589857680032,total_errors (+0.522); tenure_months (+0.424); tenure_days (+0.423),engagement_trend_ratio (-0.790); total_usage_count (-0.679); days_since_last_activity (-0.221),total_errors,Support/Technical,Technical support outreach — elevated error activity; proactively offer troubleshooting help,Monitor / act within the month
A-bb1eaa,False,0.3641631682042033,Medium,Basic,Cybersecurity,1225,14700,annual,446.09988105014907,5353.198572601788,total_errors (+0.750); tenure_months (+0.283); tenure_days (+0.283),total_usage_count (-1.276); days_since_last_activity (-0.370); referral_source_organic (-0.222),total_errors,Support/Technical,Technical support outreach — elevated error activity; proactively offer troubleshooting help,Monitor / act within the month
